0	0
0.1	0.09950166250000002
0.2	0.19801326691597365
0.30000000000000004	0.2955446644904541
0.4	0.3921056084444736
0.5	0.47103908828622704
0.6	0.46635217104753063
0.7	0.46171188941455926
0.7999999999999999	0.4571177793552828
0.8999999999999999	0.4525693814548669
0.9999999999999999	0.44806624086973135
1.0999999999999999	0.5266087406153983
1.2	0.620870558597572
1.3	0.7141944558197958
1.4000000000000001	0.8065897647495606
1.5000000000000002	0.8813990583280874
1.6000000000000003	0.8726289911651295
1.7000000000000004	0.8639461876284666
1.8000000000000005	0.8553497794305097
1.9000000000000006	0.8468389069232753
2.0000000000000004	0.8550793856790871
2.1000000000000005	0.9460728661346324
